Year,VNINDEX,BVH,CSM,CTG,CII,DPM,FLC,EIB,DRC,FPT,HAG,HCM,GMD,HPG,IJC,HSG,MBB,MSN,ITA,OGC,KDC,PVD,PPC,PVT,VCB,SSI,STB,REE,VIC,VNM,NGANHANG,KHOANGSAN,NANGLUONG,VN30,UPCOM,CONGNGHE,VNINDEX_is_outlier,VNINDEX_Cleaned,BVH_is_outlier,BVH_Cleaned,CSM_is_outlier,CSM_Cleaned,CTG_is_outlier,CTG_Cleaned,CII_is_outlier,CII_Cleaned,DPM_is_outlier,DPM_Cleaned,FLC_is_outlier,FLC_Cleaned,EIB_is_outlier,EIB_Cleaned,DRC_is_outlier,DRC_Cleaned,FPT_is_outlier,FPT_Cleaned,HAG_is_outlier,HAG_Cleaned,HCM_is_outlier,HCM_Cleaned,GMD_is_outlier,GMD_Cleaned,HPG_is_outlier,HPG_Cleaned,IJC_is_outlier,IJC_Cleaned,HSG_is_outlier,HSG_Cleaned,MBB_is_outlier,MBB_Cleaned,MSN_is_outlier,MSN_Cleaned,ITA_is_outlier,ITA_Cleaned,OGC_is_outlier,OGC_Cleaned,KDC_is_outlier,KDC_Cleaned,PVD_is_outlier,PVD_Cleaned,PPC_is_outlier,PPC_Cleaned,PVT_is_outlier,PVT_Cleaned,VCB_is_outlier,VCB_Cleaned,SSI_is_outlier,SSI_Cleaned,STB_is_outlier,STB_Cleaned,REE_is_outlier,REE_Cleaned,VIC_is_outlier,VIC_Cleaned,VNM_is_outlier,VNM_Cleaned,NGANHANG_is_outlier,NGANHANG_Cleaned,KHOANGSAN_is_outlier,KHOANGSAN_Cleaned,NANGLUONG_is_outlier,NANGLUONG_Cleaned,VN30_is_outlier,VN30_Cleaned,UPCOM_is_outlier,UPCOM_Cleaned,CONGNGHE_is_outlier,CONGNGHE_Cleaned
2012-03-08,437.6,51.935,4.64,15.085,12.61,15.145,28.685,15.46,7.39,18.465,22.85,9.725,12.29,5.63,7.47,2.51,10.29,74.105,8.075,11.17,12.26,23.58,6.12,3.32,17.33,11.5,13.79,8.98,27.99,30.18,475.775,349.995,444.395,485.7,34.75,379.465,False,437.6,False,51.935,False,4.64,False,15.085,False,12.61,False,15.145,True,18.78689189189189,False,15.46,False,7.39,False,18.465,False,22.85,False,9.725,False,12.29,False,5.63,False,7.47,False,2.51,False,10.29,False,74.105,False,8.075,False,11.17,False,12.26,False,23.58,False,6.12,False,3.32,False,17.33,False,11.5,False,13.79,False,8.98,False,27.99,False,30.18,False,475.775,False,349.995,False,444.395,False,485.7,False,34.75,False,379.465
2012-03-09,429.9,51.5,4.53,14.74,12.93,15.045,27.55,15.07,7.11,18.545,21.61,9.445,12.31,5.39,7.265,2.48,9.865,72.835,7.795,10.81,12.09,23.105,6.02,3.215,16.275,11.13,13.285,8.72,26.61,29.62,463.075,347.995,434.8,481.1,34.55,379.535,False,429.9,False,51.5,False,4.53,False,14.74,False,12.93,False,15.045,True,18.782432432432433,False,15.07,False,7.11,False,18.545,False,21.61,False,9.445,False,12.31,False,5.39,False,7.265,False,2.48,False,9.865,False,72.835,False,7.795,False,10.81,False,12.09,False,23.105,False,6.02,False,3.215,False,16.275,False,11.13,False,13.285,False,8.72,False,26.61,False,29.62,False,463.075,False,347.995,False,434.8,False,481.1,False,34.55,False,379.535
2012-03-12,428.0,53.69,4.48,14.255,13.185,14.965,28.615,14.685,7.035,18.38,20.325,9.25,13.16,5.37,7.185,2.4,9.57,73.47,7.725,10.62,11.775,22.49,5.995,3.03,16.16,10.825,13.155,8.585,26.86,29.54,463.12,346.985,432.425,486.9,34.45,374.75,False,428.0,False,53.69,False,4.48,False,14.255,False,13.185,False,14.965,True,18.77797297297297,False,14.685,False,7.035,False,18.38,False,20.325,False,9.25,False,13.16,False,5.37,False,7.185,False,2.4,False,9.57,False,73.47,False,7.725,False,10.62,False,11.775,False,22.49,False,5.995,False,3.03,False,16.16,False,10.825,False,13.155,False,8.585,False,26.86,False,29.54,False,463.12,False,346.985,False,432.425,False,486.9,False,34.45,False,374.75
2012-03-13,430.75,56.54,4.3,14.14,13.07,14.965,28.95,14.86,7.29,18.54,19.915,9.34,13.83,5.285,6.905,2.39,9.7,74.105,7.585,10.49,11.855,22.585,5.99,3.0,15.705,10.885,14.12,8.62,26.86,29.23,476.4,346.425,433.745,491.3,34.3,376.96,False,430.75,False,56.54,False,4.3,False,14.14,False,13.07,False,14.965,True,18.773513513513514,False,14.86,False,7.29,False,18.54,False,19.915,False,9.34,False,13.83,False,5.285,False,6.905,False,2.39,False,9.7,False,74.105,False,7.585,False,10.49,False,11.855,False,22.585,False,5.99,False,3.0,False,15.705,False,10.885,False,14.12,False,8.62,False,26.86,False,29.23,False,476.4,False,346.425,False,433.745,False,491.3,False,34.3,False,376.96
2012-03-14,433.25,59.17,4.17,14.11,12.51,14.995,26.78,14.895,7.605,18.63,19.885,9.53,13.82,5.275,6.655,2.42,9.83,73.785,7.515,10.535,12.02,22.085,5.86,2.995,15.53,11.07,14.835,8.65,25.975,29.23,488.33,347.12,433.525,494.7,34.5,377.75,False,433.25,False,59.17,False,4.17,False,14.11,False,12.51,False,14.995,True,18.769054054054052,False,14.895,False,7.605,False,18.63,False,19.885,False,9.53,False,13.82,False,5.275,False,6.655,False,2.42,False,9.83,False,73.785,False,7.515,False,10.535,False,12.02,False,22.085,False,5.86,False,2.995,False,15.53,False,11.07,False,14.835,False,8.65,False,25.975,False,29.23,False,488.33,False,347.12,False,433.525,False,494.7,False,34.5,False,377.75
2012-03-15,436.15,60.485,4.115,14.395,12.29,14.97,25.4,14.855,7.885,18.955,19.81,9.615,13.765,5.345,6.58,2.43,9.73,76.33,7.27,10.675,12.42,22.29,5.8,3.04,15.755,11.03,15.27,8.75,25.725,29.39,494.31,346.245,431.945,504.35,34.55,379.845,False,436.15,False,60.485,False,4.115,False,14.395,False,12.29,False,14.97,True,18.764594594594595,False,14.855,False,7.885,False,18.955,False,19.81,False,9.615,False,13.765,False,5.345,False,6.58,False,2.43,False,9.73,False,76.33,False,7.27,False,10.675,False,12.42,False,22.29,False,5.8,False,3.04,False,15.755,False,11.03,False,15.27,False,8.75,False,25.725,False,29.39,False,494.31,False,346.245,False,431.945,False,504.35,False,34.55,False,379.845
2012-03-16,444.3,63.555,4.405,14.48,13.365,15.455,24.535,15.2,7.84,19.445,20.29,10.285,13.875,5.53,6.4,2.57,10.325,74.105,7.655,10.995,13.1,22.43,5.96,3.215,15.925,11.755,15.805,9.02,25.85,29.39,511.48,348.945,443.985,498.7,34.7,387.01,False,444.3,False,63.555,False,4.405,False,14.48,False,13.365,False,15.455,True,18.760135135135133,False,15.2,False,7.84,False,19.445,False,20.29,False,10.285,False,13.875,False,5.53,False,6.4,False,2.57,False,10.325,False,74.105,False,7.655,False,10.995,False,13.1,False,22.43,False,5.96,False,3.215,False,15.925,False,11.755,False,15.805,False,9.02,False,25.85,False,29.39,False,511.48,False,348.945,False,443.985,False,498.7,False,34.7,False,387.01
2012-03-19,437.25,63.115,4.415,14.225,13.41,14.87,23.33,14.985,7.645,19.035,19.37,10.37,13.19,5.34,6.04,2.54,10.225,73.15,7.41,10.445,13.25,22.23,5.885,3.29,15.865,12.02,15.975,8.72,25.345,29.38,507.035,348.7,439.215,497.5,34.8,381.48,False,437.25,False,63.115,False,4.415,False,14.225,False,13.41,False,14.87,True,18.755675675675676,False,14.985,False,7.645,False,19.035,False,19.37,False,10.37,False,13.19,False,5.34,False,6.04,False,2.54,False,10.225,False,73.15,False,7.41,False,10.445,False,13.25,False,22.23,False,5.885,False,3.29,False,15.865,False,12.02,False,15.975,False,8.72,False,25.345,False,29.38,False,507.035,False,348.7,False,439.215,False,497.5,False,34.8,False,381.48
2012-03-20,438.45,60.045,4.345,14.54,13.365,15.17,22.095,15.11,7.705,19.2,19.745,10.51,13.495,5.43,6.225,2.56,10.32,73.465,7.445,10.585,13.31,22.375,5.99,3.29,15.895,12.215,15.57,8.75,24.34,29.23,501.08,349.11,439.465,508.85,34.85,382.415,False,438.45,False,60.045,False,4.345,False,14.54,False,13.365,False,15.17,True,18.751216216216214,False,15.11,False,7.705,False,19.2,False,19.745,False,10.51,False,13.495,False,5.43,False,6.225,False,2.56,False,10.32,False,73.465,False,7.445,False,10.585,False,13.31,False,22.375,False,5.99,False,3.29,False,15.895,False,12.215,False,15.57,False,8.75,False,24.34,False,29.23,False,501.08,False,349.11,False,439.465,False,508.85,False,34.85,False,382.415
2012-03-21,446.8,59.605,4.43,14.88,13.315,15.555,21.195,15.67,7.99,19.12,20.575,10.985,13.85,5.605,6.37,2.62,10.715,74.105,7.76,11.035,13.345,23.2,5.985,3.33,16.61,12.77,15.87,9.08,25.225,29.23,507.675,351.655,446.455,506.8,34.95,382.165,False,446.8,False,59.605,False,4.43,False,14.88,False,13.315,False,15.555,True,18.746756756756756,False,15.67,False,7.99,False,19.12,False,20.575,False,10.985,False,13.85,False,5.605,False,6.37,False,2.62,False,10.715,False,74.105,False,7.76,False,11.035,False,13.345,False,23.2,False,5.985,False,3.33,False,16.61,False,12.77,False,15.87,False,9.08,False,25.225,False,29.23,False,507.675,False,351.655,False,446.455,False,506.8,False,34.95,False,382.165
2012-03-22,445.85,61.58,4.45,14.77,13.545,15.455,20.695,15.465,8.125,18.955,20.505,11.045,13.575,5.56,6.005,2.6,10.555,73.15,7.725,10.945,13.255,23.26,6.025,3.36,17.22,12.55,15.705,8.98,25.22,29.31,510.89,352.095,448.07,509.65,35.05,378.89,False,445.85,False,61.58,False,4.45,False,14.77,False,13.545,False,15.455,True,18.742297297297295,False,15.465,False,8.125,False,18.955,False,20.505,False,11.045,False,13.575,False,5.56,False,6.005,False,2.6,False,10.555,False,73.15,False,7.725,False,10.945,False,13.255,False,23.26,False,6.025,False,3.36,False,17.22,False,12.55,False,15.705,False,8.98,False,25.22,False,29.31,False,510.89,False,352.095,False,448.07,False,509.65,False,35.05,False,378.89
2012-03-23,452.25,63.33,4.78,14.91,13.92,15.425,21.165,15.33,8.695,18.87,21.02,11.15,13.68,5.545,6.19,2.61,10.555,73.145,7.9,11.495,13.285,23.4,6.08,3.435,17.21,12.65,15.845,9.12,25.155,29.31,515.83,346.905,453.42,513.8,35.15,380.06,False,452.25,False,63.33,False,4.78,False,14.91,False,13.92,False,15.425,True,18.737837837837837,False,15.33,False,8.695,False,18.87,False,21.02,False,11.15,False,13.68,False,5.545,False,6.19,False,2.61,False,10.555,False,73.145,False,7.9,False,11.495,False,13.285,False,23.4,False,6.08,False,3.435,False,17.21,False,12.65,False,15.845,False,9.12,False,25.155,False,29.31,False,515.83,False,346.905,False,453.42,False,513.8,False,35.15,False,380.06
2012-03-26,455.4,64.425,4.99,15.595,13.685,15.835,20.425,15.29,8.975,18.87,20.68,11.29,13.96,5.535,6.075,2.62,10.42,73.465,7.97,11.635,13.215,23.315,6.175,3.62,17.13,12.765,15.975,9.345,25.6,29.95,520.52,353.93,454.355,509.05,35.15,382.895,False,455.4,False,64.425,False,4.99,False,15.595,False,13.685,False,15.835,True,18.733378378378376,False,15.29,False,8.975,False,18.87,False,20.68,False,11.29,False,13.96,False,5.535,False,6.075,False,2.62,False,10.42,False,73.465,False,7.97,False,11.635,False,13.215,False,23.315,False,6.175,False,3.62,False,17.13,False,12.765,False,15.975,False,9.345,False,25.6,False,29.95,False,520.52,False,353.93,False,454.355,False,509.05,False,35.15,False,382.895
2012-03-27,452.6,63.775,5.165,15.83,13.64,15.835,20.06,15.025,8.735,18.785,19.875,10.825,13.625,5.5,5.87,2.54,9.96,73.15,8.18,11.35,13.215,23.225,6.145,3.725,16.9,12.3,15.905,9.54,26.36,30.5,512.265,350.515,451.775,499.6,35.05,384.975,False,452.6,False,63.775,False,5.165,False,15.83,False,13.64,False,15.835,True,18.728918918918918,False,15.025,False,8.735,False,18.785,False,19.875,False,10.825,False,13.625,False,5.5,False,5.87,False,2.54,False,9.96,False,73.15,False,8.18,False,11.35,False,13.215,False,23.225,False,6.145,False,3.725,False,16.9,False,12.3,False,15.905,False,9.54,False,26.36,False,30.5,False,512.265,False,350.515,False,451.775,False,499.6,False,35.05,False,384.975
2012-03-28,442.1,62.02,5.15,15.745,13.92,15.32,19.315,14.86,8.365,18.705,19.195,10.34,13.475,5.445,5.83,2.51,9.7,72.515,7.935,10.95,13.155,22.72,6.145,3.69,16.585,11.745,15.705,9.28,26.36,29.86,501.78,342.6,446.925,505.05,35.15,382.065,False,442.1,False,62.02,False,5.15,False,15.745,False,13.92,False,15.32,True,18.724459459459457,False,14.86,False,8.365,False,18.705,False,19.195,False,10.34,False,13.475,False,5.445,False,5.83,False,2.51,False,9.7,False,72.515,False,7.935,False,10.95,False,13.155,False,22.72,False,6.145,False,3.69,False,16.585,False,11.745,False,15.705,False,9.28,False,26.36,False,29.86,False,501.78,False,342.6,False,446.925,False,505.05,False,35.15,False,382.065
2012-03-29,444.25,63.775,5.135,15.685,13.73,15.535,18.72,15.245,8.38,18.95,19.125,10.35,13.985,5.465,5.51,2.5,9.8,72.51,7.83,11.17,12.97,22.935,6.28,3.54,16.33,11.805,15.78,9.285,24.595,29.78,509.115,342.25,449.615,500.2,35.15,384.84,False,444.25,False,63.775,False,5.135,False,15.685,False,13.73,False,15.535,False,18.72,False,15.245,False,8.38,False,18.95,False,19.125,False,10.35,False,13.985,False,5.465,False,5.51,False,2.5,False,9.8,False,72.51,False,7.83,False,11.17,False,12.97,False,22.935,False,6.28,False,3.54,False,16.33,False,11.805,False,15.78,False,9.285,False,24.595,False,29.78,False,509.115,False,342.25,False,449.615,False,500.2,False,35.15,False,384.84
2012-03-30,440.65,64.87,5.02,16.16,13.87,15.145,18.385,15.07,8.335,19.035,18.635,10.04,13.685,5.52,5.58,2.46,9.605,72.835,7.62,11.22,12.955,23.195,6.57,3.39,16.705,11.435,15.71,9.085,24.395,29.7,509.465,337.39,450.17,503.15,35.0,384.66,False,440.65,False,64.87,False,5.02,False,16.16,False,13.87,False,15.145,False,18.385,False,15.07,False,8.335,False,19.035,False,18.635,False,10.04,False,13.685,False,5.52,False,5.58,False,2.46,False,9.605,False,72.835,False,7.62,False,11.22,False,12.955,False,23.195,False,6.57,False,3.39,False,16.705,False,11.435,False,15.71,False,9.085,False,24.395,False,29.7,False,509.465,False,337.39,False,450.17,False,503.15,False,35.0,False,384.66
2012-04-03,443.3,65.095,5.025,16.58,13.845,15.275,18.185,15.115,8.335,19.03,19.02,10.4,14.215,5.555,5.685,2.49,9.76,72.825,7.83,11.36,13.12,23.4,6.76,3.365,16.44,11.66,15.475,9.345,23.955,29.54,511.595,334.09,459.6,504.05,35.05,385.27,False,443.3,False,65.095,False,5.025,False,16.58,False,13.845,False,15.275,False,18.185,False,15.115,False,8.335,False,19.03,False,19.02,False,10.4,False,14.215,False,5.555,False,5.685,False,2.49,False,9.76,False,72.825,False,7.83,False,11.36,False,13.12,False,23.4,False,6.76,False,3.365,False,16.44,False,11.66,False,15.475,False,9.345,False,23.955,False,29.54,False,511.595,False,334.09,False,459.6,False,504.05,False,35.05,False,385.27
2012-04-04,443.4,63.995,5.07,16.765,13.82,15.505,17.585,15.07,8.53,19.115,19.33,10.62,14.245,5.545,5.9,2.49,9.895,73.465,7.795,11.31,13.255,23.32,6.665,3.39,16.65,11.96,15.435,9.67,24.085,29.47,509.655,334.75,460.395,503.35,34.95,387.625,False,443.4,False,63.995,False,5.07,False,16.765,False,13.82,False,15.505,False,17.585,False,15.07,False,8.53,False,19.115,False,19.33,False,10.62,False,14.245,False,5.545,False,5.9,False,2.49,False,9.895,False,73.465,False,7.795,False,11.31,False,13.255,False,23.32,False,6.665,False,3.39,False,16.65,False,11.96,False,15.435,False,9.67,False,24.085,False,29.47,False,509.655,False,334.75,False,460.395,False,503.35,False,34.95,False,387.625
2012-04-05,441.25,63.12,4.99,16.32,13.685,15.225,17.02,15.245,8.62,19.36,19.395,10.645,14.275,5.62,6.155,2.52,9.9,73.145,7.655,11.27,13.27,23.345,6.47,3.32,16.67,12.03,15.505,9.77,23.83,29.62,507.07,334.33,454.13,512.15,34.95,392.03,False,441.25,False,63.12,False,4.99,False,16.32,False,13.685,False,15.225,False,17.02,False,15.245,False,8.62,False,19.36,False,19.395,False,10.645,False,14.275,False,5.62,False,6.155,False,2.52,False,9.9,False,73.145,False,7.655,False,11.27,False,13.27,False,23.345,False,6.47,False,3.32,False,16.67,False,12.03,False,15.505,False,9.77,False,23.83,False,29.62,False,507.07,False,334.33,False,454.13,False,512.15,False,34.95,False,392.03
2012-04-06,448.05,63.995,5.145,16.395,13.595,15.4,16.915,15.675,8.855,19.52,20.71,11.02,14.53,5.635,5.975,2.62,10.06,73.145,7.865,11.955,13.68,23.315,6.44,3.435,16.555,12.585,16.01,10.0,23.46,29.7,515.39,338.265,455.325,515.8,34.85,396.4,False,448.05,False,63.995,False,5.145,False,16.395,False,13.595,False,15.4,False,16.915,False,15.675,False,8.855,False,19.52,False,20.71,False,11.02,False,14.53,False,5.635,False,5.975,False,2.62,False,10.06,False,73.145,False,7.865,False,11.955,False,13.68,False,23.315,False,6.44,False,3.435,False,16.555,False,12.585,False,16.01,False,10.0,False,23.46,False,29.7,False,515.39,False,338.265,False,455.325,False,515.8,False,34.85,False,396.4
2012-04-09,449.75,63.995,5.22,16.435,13.76,15.455,16.22,15.635,8.99,19.605,21.36,11.29,14.815,5.625,5.8,2.76,9.995,73.465,7.865,12.495,13.62,23.11,6.34,3.505,16.585,12.705,16.275,10.4,23.65,30.19,516.165,342.2,454.405,517.85,34.85,398.345,False,449.75,False,63.995,False,5.22,False,16.435,False,13.76,False,15.455,False,16.22,False,15.635,False,8.99,False,19.605,False,21.36,False,11.29,False,14.815,False,5.625,False,5.8,False,2.76,False,9.995,False,73.465,False,7.865,False,12.495,False,13.62,False,23.11,False,6.34,False,3.505,False,16.585,False,12.705,False,16.275,False,10.4,False,23.65,False,30.19,False,516.165,False,342.2,False,454.405,False,517.85,False,34.85,False,398.345
2012-04-10,451.65,63.995,5.555,16.325,13.665,15.605,16.48,15.545,9.2,19.61,21.265,11.77,15.315,5.62,5.685,2.91,9.93,74.42,8.19,13.045,13.67,23.08,6.28,3.51,16.47,12.89,16.41,10.795,23.585,30.11,515.75,346.28,453.995,523.55,35.0,401.925,False,451.65,False,63.995,False,5.555,False,16.325,False,13.665,False,15.605,False,16.48,False,15.545,False,9.2,False,19.61,False,21.265,False,11.77,False,15.315,False,5.62,False,5.685,False,2.91,False,9.93,False,74.42,False,8.19,False,13.045,False,13.67,False,23.08,False,6.28,False,3.51,False,16.47,False,12.89,False,16.41,False,10.795,False,23.585,False,30.11,False,515.75,False,346.28,False,453.995,False,523.55,False,35.0,False,401.925
